PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Puerto Rico,2019,52,X,9.87625,X,X,X,X,X,X,415,11,4202
States,Virgin Islands,2019,52,X,1.27841,X,X,X,X,X,X,9,2,704
States,New York City,2019,52,X,7.10479,X,X,X,X,X,X,6853,68,96456
States,Alabama,2020,1,X,7.25851,X,X,X,X,X,X,3573,98,49225
States,Alaska,2020,1,X,4.58358,X,X,X,X,X,X,235,17,5127
States,Arizona,2020,1,X,2.99138,X,X,X,X,X,X,531,54,17751
States,Arkansas,2020,1,X,3.92031,X,X,X,X,X,X,122,16,3112
States,California,2020,1,X,4.90183,X,X,X,X,X,X,2212,124,45126
States,Colorado,2020,1,X,6.7374,X,X,X,X,X,X,2178,68,32327
States,Connecticut,2020,1,X,5.32353,X,X,X,X,X,X,2432,82,45684
States,Delaware,2020,1,X,2.56148,X,X,X,X,X,X,25,7,976
States,District of Columbia,2020,1,X,4.25474,X,X,X,X,X,X,469,5,11023
States,Florida,2020,1,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,1,X,9.40804,X,X,X,X,X,X,8250,98,87691
States,Hawaii,2020,1,X,4.56338,X,X,X,X,X,X,81,16,1775
States,Idaho,2020,1,X,1.93322,X,X,X,X,X,X,11,5,569
States,Illinois,2020,1,X,5.01625,X,X,X,X,X,X,4383,193,87376
States,Indiana,2020,1,X,3.27757,X,X,X,X,X,X,96,24,2929
States,Iowa,2020,1,X,3.26402,X,X,X,X,X,X,135,20,4136
States,Kansas,2020,1,X,6.92103,X,X,X,X,X,X,936,31,13524
States,Kentucky,2020,1,X,6.84017,X,X,X,X,X,X,820,40,11988
States,Louisiana,2020,1,X,7.94188,X,X,X,X,X,X,3919,91,49346
States,Maine,2020,1,X,3.41355,X,X,X,X,X,X,522,54,15292
States,Maryland,2020,1,X,6.36066,X,X,X,X,X,X,3456,72,54334
States,Massachusetts,2020,1,X,3.92322,X,X,X,X,X,X,2189,76,55796
States,Michigan,2020,1,X,2.24704,X,X,X,X,X,X,489,82,21762
States,Minnesota,2020,1,X,5.19024,X,X,X,X,X,X,251,19,4836
States,Mississippi,2020,1,X,6.40639,X,X,X,X,X,X,1147,46,17904
States,Missouri,2020,1,X,3.54691,X,X,X,X,X,X,31,13,874
States,Montana,2020,1,X,2.18523,X,X,X,X,X,X,214,41,9793
States,Nebraska,2020,1,X,8.20282,X,X,X,X,X,X,1058,66,12898
States,Nevada,2020,1,X,1.61031,X,X,X,X,X,X,280,35,17388
States,New Hampshire,2020,1,X,2.31924,X,X,X,X,X,X,34,12,1466
States,New Jersey,2020,1,X,7.2033,X,X,X,X,X,X,2477,44,34387
States,New Mexico,2020,1,X,10.6392,X,X,X,X,X,X,2520,47,23686
States,New York,2020,1,X,5.16462,X,X,X,X,X,X,2982,130,57739
States,North Carolina,2020,1,X,4.64205,X,X,X,X,X,X,4891,160,105363
States,North Dakota,2020,1,X,6.72823,X,X,X,X,X,X,204,15,3032
States,Ohio,2020,1,X,2.22077,X,X,X,X,X,X,272,49,12248
States,Oklahoma,2020,1,X,7.32533,X,X,X,X,X,X,714,29,9747
States,Oregon,2020,1,X,4.9503,X,X,X,X,X,X,2251,97,45472
States,Pennsylvania,2020,1,X,4.52942,X,X,X,X,X,X,2144,122,47335
States,Rhode Island,2020,1,X,2.86885,X,X,X,X,X,X,112,23,3904
States,South Carolina,2020,1,X,9.99827,X,X,X,X,X,X,1154,24,11542
States,South Dakota,2020,1,X,2.7731,X,X,X,X,X,X,247,32,8907
States,Tennessee,2020,1,X,11.2183,X,X,X,X,X,X,4955,85,44169
States,Texas,2020,1,X,11.1836,X,X,X,X,X,X,2933,114,26226
States,Utah,2020,1,X,6.49013,X,X,X,X,X,X,1250,51,19260
States,Vermont,2020,1,X,2.29962,X,X,X,X,X,X,103,16,4479
States,Virginia,2020,1,X,7.22793,X,X,X,X,X,X,8709,163,120491
States,Washington,2020,1,X,7.13863,X,X,X,X,X,X,1449,55,20298
States,West Virginia,2020,1,X,4.07286,X,X,X,X,X,X,483,50,11859
States,Wisconsin,2020,1,X,3.53704,X,X,X,X,X,X,955,46,27000
States,Wyoming,2020,1,X,3.64212,X,X,X,X,X,X,138,20,3789
States,Commonwealth of the Northern Mariana Islands,2020,1,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,1,X,10.8088,X,X,X,X,X,X,429,9,3969
States,Virgin Islands,2020,1,X,2.31293,X,X,X,X,X,X,17,2,735
States,New York City,2020,1,X,7.1198,X,X,X,X,X,X,7102,71,99750
States,Alabama,2020,2,X,5.37005,X,X,X,X,X,X,2504,98,46629
States,Alaska,2020,2,X,4.52712,X,X,X,X,X,X,202,17,4462
States,Arizona,2020,2,X,2.1747,X,X,X,X,X,X,542,53,24923
States,Arkansas,2020,2,X,4.30997,X,X,X,X,X,X,198,16,4594
States,California,2020,2,X,4.19165,X,X,X,X,X,X,2594,124,61885
States,Colorado,2020,2,X,6.48972,X,X,X,X,X,X,2472,68,38091
States,Connecticut,2020,2,X,5.28879,X,X,X,X,X,X,2378,87,44963
States,Delaware,2020,2,X,1.9424,X,X,X,X,X,X,29,7,1493
